kaptCode,kaptName,kaptAddr,codeSaleNm,codeHeatNm,kaptTarea,kaptDongCnt,kaptdaCnt,kaptBcompany,kaptAcompany,kaptTel,kaptUrl,codeAptNm,doroJuso,codeMgrNm,codeHallNm,kaptUsedate,kaptFax,hoCnt,kaptMarea,kaptMparea60,kaptMparea85,kaptMparea135,kaptMparea136,privArea,bjdCode,kaptTopFloor,ktownFlrNo,kaptBaseFloor,kaptdEcntp,zipcode
A15805203,목동건영,서울특별시 양천구 목동 928 목동건영,분양,개별난방+기타,36070.29,4,299.0,주)건영,주)건영,0226447411, ,아파트,서울특별시 양천구 목동중앙본로22길 63,위탁관리,계단식,19941223,0267417411,299.0,31629.744,0.0,299.0,0.0,0.0,25209.6,1147010200,14.0,14.0,4.0,12.0,07974
A15805301,목동부영그린타운3차,서울특별시 양천구 목동 908-34 목동부영그린타운3차,분양,지역난방,88507.4,1,276.0,부영주택,부영주택,0226490414, ,주상복합,서울특별시 양천구 목동동로 411,위탁관리,계단식,20001124,0226490415,276.0,49540.99,0.0,2.0,57.0,217.0,40991.34,1147010200,24.0,24.0,7.0,8.0,07984
A15805302,목동2차성원아파트,서울특별시 양천구 목동 709-2 목동2차성원아파트,분양,개별난방,59209.65,4,423.0,성원건설(주),무궁화재건축조합,0226464657, ,주상복합,서울특별시 양천구 목동중앙남로 100,위탁관리,혼합식,20001213,0226484656,423.0,33097.39,196.0,149.0,78.0,0.0,32696.71,1147010200,17.0,17.0,2.0,0.0,07956
A15805303,목동롯데캐슬위너,서울특별시 양천구 목동 956 목동롯데캐슬위너,분양,지역난방,170280.0,13,1067.0,롯데캐슬,동신아파트 재건축조합,0226514994, ,아파트,서울특별시 양천구 목동중앙북로 38,위탁관리,계단식,20050623,0267416996,1068.0,121908.23,171.0,616.0,220.0,60.0,98233.64,1147010200,25.0,25.0,3.0,25.0,07949
A15805403,목동금호어울림,서울특별시 양천구 목동 951 목동금호어울림,분양,지역난방,68306.14,7,371.0,금호산업,목동황제재건축조합,0226548074,목동어울림.apti.co.kr/,아파트,서울특별시 양천구 목동중앙서로 37,위탁관리,계단식,20041124,0226548077,371.0,37957.47,0.0,198.0,173.0,0.0,37957.47,1147010200,15.0,15.0,3.0,18.0,07964
A15805404,"목동대원칸타빌2,3단지","서울특별시 양천구 목동 941 목동대원칸타빌2,3단지",분양,개별난방,81567.64,6,511.0,(주)대원,조합,0226510211, ,아파트,서울특별시 양천구 목동중앙로 11,위탁관리,계단식,20030628,0226514591,511.0,58914.52,9.0,387.0,94.0,21.0,46976.53,1147010200,15.0,15.0,2.0,18.0,07967
A15805501,목동부영그린타운2차,서울특별시 양천구 목동 908-28 목동부영그린타운2차,분양,지역난방,93096.6,1,240.0,동광주택산업주택,(주)부영,0220622086,by2086.apti.co.kr/,주상복합,서울특별시 양천구 목동동로 401,자치관리,계단식,20000525,0220622087,240.0,45536.32,0.0,12.0,46.0,182.0,35974.76,1147010200,26.0,26.0,7.0,0.0,07984
A15805502,목동트윈빌,서울특별시 양천구 목동 905-22 목동트윈빌,분양,지역난방,96516.0,1,321.0,나산건설,나라주원,0220622811, ,주상복합,서울특별시 양천구 목동동로 339,위탁관리,기타,20000425,0220622812,321.0,58961.18,0.0,2.0,98.0,221.0,48147.01,1147010200,31.0,31.0,5.0,8.0,07988
A15805503,목동4단지,서울특별시 양천구 목동 904 목동4단지,분양,지역난방,133218.6,16,1382.0,롯데건설,목동지구개발사업소,0226470898,목동아파트4단지.kr,아파트,서울특별시 양천구 목동서로 130,위탁관리,혼합식,19860930,0226429810,1382.0,133218.6,594.0,240.0,452.0,96.0,103837.46,1147010200,20.0,20.0,0.0,22.0,07989
A15805504,목동5단지,서울특별시 양천구 목동 912 목동5단지,분양,지역난방,228521.0,36,1848.0,삼환기업,주택관리공사,0226470049,mokdongapt5.apti.co.kr,아파트,서울특별시 양천구 목동동로 350,위탁관리,혼합식,19860930,0226471449,1848.0,224117.34,0.0,525.0,1056.0,267.0,180001.43,1147010200,15.0,15.0,0.0,30.0,07987
A15870101,목동트라팰리스,서울특별시 양천구 목동 962 목동트라팰리스,분양,지역난방,219125.0,4,522.0,삼성물산,"(주)스타코, (주)이스타빌건설",0220611584,www.mokdongtrapalace.co.kr,아파트,서울특별시 양천구 오목로 299,위탁관리,계단식,20090123,0220611586,522.0,89648.0,0.0,0.0,300.0,222.0,71992.24,1147010200,49.0,49.0,0.0,12.0,08001
A15870102,목동현대A,서울특별시 양천구 목동 931 목동현대A,임대,지역난방,29128.0,2,542.0,현대건설,현대건설,0226453837, ,아파트,서울특별시 양천구 목동동로12길 59,위탁관리,복도식,19970716,0226478611,540.0,29089.8,542.0,0.0,0.0,0.0,17755.92,1147010200,17.0,17.0,2.0,0.0,08007
A15875101,목동1단지,서울특별시 양천구 목동 901 목동1단지,분양,지역난방,219211.61,34,1882.0,삼성종합건설,도시개발공사,0226483110,mok1.apti.co.kr,아파트,서울특별시 양천구 목동서로 38,위탁관리,혼합식,19851119,0267393110,1882.0,216994.0,240.0,502.0,972.0,168.0,169924.45,1147010200,15.0,15.0,0.0,28.0,07980
A15875102,목동2단지,서울특별시 양천구 목동 902 목동2단지,분양,지역난방,207571.0,37,1640.0,(주)유원건설,서울특별시,0226470539,www.mok2apt.com,아파트,서울특별시 양천구 목동서로 70,위탁관리,혼합식,19860930,0226470540,1640.0,203186.73,0.0,400.0,1049.0,191.0,163931.27,1147010200,15.0,15.0,1.0,21.0,07981
A15875103,목동신시가지 6단지아파트,서울특별시 양천구 목동 911 목동신시가지 6단지아파트,분양,지역난방,142543.9,15,1362.0,현대,현대,0226470916, ,아파트,서울특별시 양천구 목동동로 430,위탁관리,복도식,19861031,0226470913,1362.0,139213.11,594.0,240.0,432.0,96.0,101725.8,1147010200,20.0,20.0,0.0,29.0,07986
A15880204,목동우성,서울특별시 양천구 목동 200 목동우성,분양,지역난방,38412.4,4,332.0,우성건설,우성건설,0226531051, ,아파트,서울특별시 양천구 목동중앙로 143,자치관리,계단식,19920414,0226531052,332.0,38412.4,0.0,332.0,0.0,0.0,28057.26,1147010200,15.0,15.0,0.0,12.0,07977
A15880905,목동금호베스트빌,서울특별시 양천구 목동 549 목동금호베스트빌,분양,지역난방,78150.55,5,495.0,금호건설(주),주택조합,0260947233,목동금호베스트빌.apti.co.kr,아파트,서울특별시 양천구 목동중앙북로8길 111,위탁관리,혼합식,20020327,0226529073,495.0,61515.965,54.0,144.0,297.0,0.0,47483.48,1147010200,12.0,12.0,0.0,23.0,07949
A15881601,목동극동늘푸른,서울특별시 양천구 목동 752-1 목동극동늘푸른,분양,지역난방,28282.32,2,206.0,극동건설(주),목동연합재건축,0226521460, ,아파트,서울특별시 양천구 목동중앙본로 10,위탁관리,혼합식,19981030,0260911460,206.0,22512.398,83.0,72.0,51.0,0.0,16882.8,1147010200,18.0,18.0,2.0,5.0,07976
A15881701,목동금강에스쁘아,서울특별시 양천구 목동 753-1 목동금강에스쁘아,분양,지역난방,19081.062,1,153.0,(주)금강종합건설,신목연합재건축주택조합,0226443194, ,아파트,서울특별시 양천구 목동중앙본로 15,위탁관리,계단식,20020813,0226443194,153.0,16136.927,34.0,119.0,0.0,0.0,11860.679,1147010200,17.0,17.0,1.0,5.0,07961
A15881702,목동성원,서울특별시 양천구 목동 763-1 목동성원,분양,개별난방,22553.0,2,155.0,성원산업개발(주),수정.삼성 연립 재건축 주택 조합,0226439306, ,아파트,서울특별시 양천구 목동중앙로 67,위탁관리,계단식,20000629,0226439306,155.0,15956.95,64.0,59.0,32.0,0.0,12519.94,1147010200,16.0,16.0,2.0,5.0,07962
A15882006,목동현대2차,서울특별시 양천구 목동 930 목동현대2차,분양,지역난방,23984.06,1,209.0,현대산업개발,현대산업개발,0226530838, ,아파트,서울특별시 양천구 목동동로 202,위탁관리,계단식,19960706,0267380838,209.0,22749.5,66.0,143.0,0.0,0.0,15755.67,1147010200,18.0,18.0,0.0,6.0,08005
A15882008,목동현대1차,서울특별시 양천구 목동 932 목동현대1차,분양,지역난방,26145.25,3,242.0,현대건설(주),목동연합주택조합,0226491551, ,아파트,서울특별시 양천구 목동동로 240,위탁관리,계단식,19971206,0264066551,242.0,25920.24,122.0,120.0,0.0,0.0,17495.28,1147010200,21.0,21.0,1.0,6.0,08000
A15882010,목동삼익,서울특별시 양천구 목동 933 목동삼익,분양,지역난방,48913.0,3,277.0,삼익건설,삼익주택목동상 재건축조합,0226443247, ,주상복합,서울특별시 양천구 목동동로12길 45,위탁관리,혼합식,19970628,0263473247,277.0,31030.63,118.0,97.0,62.0,0.0,22370.64,1147010200,21.0,21.0,3.0,7.0,08007
A15882103,목동진도2차,서울특별시 양천구 목동 936 목동진도2차,분양,지역난방,24398.0,1,179.0,(주)진도,조합,0226498728, ,아파트,서울특별시 양천구 목동동로 250,위탁관리,혼합식,19990327,0226498729,179.0,18414.64,72.0,71.0,36.0,0.0,14211.21,1147010200,18.0,18.0,2.0,4.0,08000
A15882104,목동진도아파트,서울특별시 양천구 목동 935 목동진도아파트,분양,지역난방,25434.06,2,183.0,진도종합건설(주),진도종합건설(주),0226481134, ,아파트,서울특별시 양천구 목동서로 264,위탁관리,혼합식,19980908,0226481135,182.0,18989.37,93.0,48.0,42.0,0.0,14323.49,1147010200,19.0,19.0,2.0,2.0,08003
A15882107,목동금호1차,서울특별시 양천구 목동 934 목동금호1차,분양,지역난방,28280.45,2,224.0,금호건설(주),동구연합재건축조합,0226443740, ,아파트,서울특별시 양천구 목동동로 258,위탁관리,혼합식,19971004,0267363740,224.0,23519.04,136.0,44.0,44.0,0.0,16932.24,1147010200,22.0,22.0,1.0,4.0,07999
A10020643,나이아가라아파트,서울특별시 양천구 신월동 507-3 나이아가라아파트,분양,개별난방,5921.16,1,0.0,나이아가라건설,광명연립재건축조합,025930915, ,아파트,서울특별시 양천구 오목로 88,위탁관리,계단식,19990904, ,46.0,3874.26,0.0,0.0,0.0,0.0,3874.26,1147010300,1.0,14.0,0.0,1.0,
A10020653,방주기픈샘1차아파트,서울특별시 양천구 신월동 1030- 방주기픈샘1차아파트,분양,개별난방,9446.363,2,0.0,이성룡방주종합건설(주),무신건축사사무소,0226047095, ,아파트,서울특별시 양천구 월정로8길 8 (신월동 1030),위탁관리,계단식,20231103,0226047097,82.0,7927.0684,0.0,0.0,0.0,0.0,6419.934,1147010300,12.0,12.0,1.0,4.0,
A10021018, 동방아파트,서울특별시 양천구 신월동 607-1  동방아파트,분양,개별난방,9380.223,1,136.0,동방,동방,0226076956, ,아파트,서울특별시 양천구 신월로 220,위탁관리,혼합식,19990723, ,2.0,55.38,54.0,54.0,28.0,0.0,9380.22,1147010300,1.0,15.0,0.0,0.0,
A10021293,신월보람6차아파트,서울특별시 양천구 신월동 125- 신월보람6차아파트,분양,개별난방,13838.0,2,136.0,보람건설,보람건설,0264011771, ,아파트,서울특별시 양천구 곰달래로7길 7,위탁관리,계단식,20051027,0264011772,136.0,10340.08,136.0,0.0,0.0,0.0,8055.552,1147010300,15.0,15.0,1.0,0.0,
A10021332,신월코아루1단지,서울특별시 양천구 신월동 197-2 신월코아루1단지,분양,개별난방,17544.81,3,120.0,보람건설,한국토지신탁,0220656627, ,아파트,서울특별시 양천구 남부순환로56길 9,위탁관리,계단식,20090130,0220656628,120.0,10080.0,0.0,120.0,0.0,0.0,10192.8,1147010300,1.0,10.0,1.0,0.0,
A10021614,현대성우아파트,서울특별시 양천구 신월동 429-1 현대성우아파트,분양,개별난방,0.0,1,94.0,성우종합건설,성우종합건설,07082207475, ,아파트,서울특별시 양천구 오목로7길 25,위탁관리,혼합식,19981224,0226925898,94.0,9031.64,52.0,42.0,0.0,0.0,6687.6,1147010300,14.0,14.0,2.0,0.0,
A10021670,금강아파트,서울특별시 양천구 신월동 207-24 금강아파트,분양,개별난방,16674.0,1,139.0,금강주택,금강주택,0226991121, ,아파트,서울특별시 양천구 남부순환로64길 23,위탁관리,혼합식,19980123,0226991121,139.0,12807.327,87.0,52.0,0.0,0.0,9582.6,1147010300,13.0,13.0,2.0,3.0,
A10021748,장수마을동원데쟈뷰아파트,서울특별시 양천구 신월동 1049- 장수마을동원데쟈뷰아파트,혼합,,11530.0,1,118.0,동원메이드건설,동원메이드건설,0220659104, ,아파트,서울특별시 양천구 오목로 76-2,위탁관리,계단식,20070726,0226905836,118.0,11530.9,32.0,86.0,0.0,0.0,9135.58,1147010300,15.0,15.0,1.0,0.0,
A10022149,신월동 길훈엔트런스빌아파트,서울특별시 양천구 신월동 1043- 신월동 길훈엔트런스빌아파트,분양,개별난방,16163.0,2,132.0,길훈건설,신월동재건축조합,0226987737, ,아파트,서울특별시 양천구 곰달래로11길 21,위탁관리,혼합식,20051007,0226967737,132.0,12603.78,44.0,88.0,0.0,0.0,10077.5,1147010300,0.0,13.0,0.0,0.0,
A10022185,태형아파트,서울특별시 양천구 신월동 134-17 태형아파트,분양,개별난방,0.0,1,106.0,태형아파트,태형아파트,0226970257, ,주상복합,서울특별시 양천구 곰달래로5길 37,위탁관리,복도식,19980701,0226063274,106.0,8178.42,47.0,45.0,14.0,0.0,8178.42,1147010300,15.0,15.0,2.0,2.0,
A10022224,신월나산아파트,서울특별시 양천구 신월동 217-2 신월나산아파트,분양,개별난방,13051.0,1,106.0,나산종합건설(주),한라타운재건축조합,0226991342, ,아파트,서울특별시 양천구 남부순환로65길 6,위탁관리,복도식,19970603, ,106.0,10480.8,64.0,42.0,0.0,0.0,7369.16,1147010300,0.0,16.0,2.0,2.0,
A10022304,신월 금용아파트,서울특별시 양천구 신월동 533-1 신월 금용아파트,분양,개별난방,15678.0,1,108.0,금용종합건설 주식회사,"명신,해풍 재건축주택조합",0226977222, ,아파트,서울특별시 양천구 신월로17길 22,위탁관리,혼합식,19980227, ,108.0,11446.53,47.0,39.0,22.0,0.0,8661.77,1147010300,14.0,14.0,2.0,0.0,
A10022672,우당아파트,서울특별시 양천구 신월동 506-1 우당아파트,분양,개별난방,16034.94,1,112.0,대원명성재건축조합,우당종합개발(주),0226930485, ,아파트,서울특별시 양천구 오목로 90,위탁관리,혼합식,19970927,0226930485,112.0,11979.79,50.0,45.0,17.0,0.0,8653.73,1147010300,17.0,17.0,3.0,3.0,08028
A10023219,신목동파라곤아파트,서울특별시 양천구 신월동 1085 신목동파라곤아파트,혼합,개별난방,45639.523,5,299.0,동양건설,신월4구역 주택재건축 정비사업,0226202773, ,아파트,서울특별시 양천구 오목로 55,위탁관리,계단식,20230227,0226202774,299.0,28311.574,128.0,171.0,0.0,0.0,21184.52,1147010300,18.0,18.0,2.0,0.0,07936
A10024804,신월해태아파트,서울특별시 양천구 신월동 514-3 신월해태아파트,분양,개별난방,17755.0,1,126.0,해태제과,재건축조합,0226931492, ,아파트,서울특별시 양천구 월정로 21,위탁관리,혼합식,19991207,0226931492,126.0,12614.0,56.0,70.0,0.0,0.0,9284.22,1147010300,18.0,18.0,2.0,0.0,08029
A10024872,목동 센트럴 아이파크위브 아파트,서울특별시 양천구 신월동 565-5 목동 센트럴 아이파크위브 아파트,혼합,개별난방,431149.5,35,3045.0,"HDC현대산업개발, 두산건설(주)",조합,0226998010,https://movill.net/08066,아파트,서울특별시 양천구 남부순환로83길 18,위탁관리,혼합식,20200528,0226998019,3045.0,284323.6,1528.0,1497.0,20.0,0.0,208642.38,1147010300,23.0,23.0,3.0,85.0,08068
A10025120,수명산 동원데쟈뷰아파트,서울특별시 양천구 신월동 1060 수명산 동원데쟈뷰아파트,분양,,19207.0,3,134.0,(주)동원메이드건설,신월미성조합아파트재건축,0226015060, ,아파트,서울특별시 양천구 화곡로3길 43,위탁관리,계단식,20120217,0226015066,134.0,13703.99,2.0,131.0,1.0,0.0,10775.1836,1147010300,12.0,12.0,2.0,6.0,07900
A10025157,신도브래뉴신월2차아파트,서울특별시 양천구 신월동 1031 신도브래뉴신월2차아파트,분양,개별난방,1723223.0,2,126.0,신도종합건설(주),신도종합건설(주),0226088865,신도신월2차.apti.co.kr,아파트,서울특별시 양천구 화곡로3길 34,위탁관리,계단식,20040917,0226088869,126.0,12895.91,18.0,78.0,30.0,0.0,10516.78,1147010300,12.0,12.0,1.0,6.0,07902
A10025665,삼익1차플라주아파트,서울특별시 양천구 신월동 1042 삼익1차플라주아파트,분양,개별난방,11808.116,1,94.0,삼익산업개발(주),신화.연안연립재건축주택조합,0226089898, ,아파트,서울특별시 양천구 신월로 181,자치관리,혼합식,20060407,0226080334,94.0,7446.578,0.0,94.0,0.0,0.0,7446.578,1147010300,13.0,13.0,1.0,4.0,08030
A10025980,방원예뜨랑아파트,서울특별시 양천구 신월동 1032 방원예뜨랑아파트,분양,개별난방,18283.0,2,121.0,방원,방원,0220651630,123,아파트,서울특별시 양천구 곰달래로2길 31,자치관리(직영),계단식,20040908,0220651631,3.0,13473.21,0.0,116.0,2.0,3.0,10468.59,1147010300,15.0,15.0,1.0,5.0,07927
A15809001,신월대방샤인힐,서울특별시 양천구 신월동 1017 신월대방샤인힐,분양,개별난방,17033.0,3,150.0,대방건설,원광연립재건축조합,0226900262, ,아파트,서울특별시 양천구 신월로9길 37,위탁관리,계단식,20030924,0226900263,150.0,17027.16,60.0,90.0,0.0,0.0,10678.665,1147010300,15.0,15.0,1.0,5.0,08032
A15809003,신월2차미소지움,서울특별시 양천구 신월동 1040 신월2차미소지움,분양,개별난방,14118.32,2,99.0, , ,0263260396, ,아파트,서울특별시 양천구 오목로10길 7-8,위탁관리,계단식,,0263260395,99.0,10633.08,7.0,92.0,0.0,0.0,8101.76,1147010300,15.0,15.0,0.0,0.0,08028
A15809201,신도신월1차,서울특별시 양천구 신월동 1029 신도신월1차,분양,개별난방,22235.7,3,182.0,한성강서재건축조합,신도종합건설,0220652662, ,아파트,서울특별시 양천구 신월로20길 33,위탁관리,혼합식,20040625,0220652442,182.0,18088.18,0.0,182.0,0.0,0.0,14488.94,1147010300,15.0,15.0,0.0,9.0,08061
A15809401,신월2차보람쉬움,서울특별시 양천구 신월동 1039 신월2차보람쉬움,분양,개별난방,20415.73,3,169.0,보람건설(주),재건축조합,0260804434, ,아파트,서울특별시 양천구 오목로1길 46,위탁관리,계단식,20050319,0264144433,169.0,15190.0,92.0,77.0,0.0,0.0,11776.84,1147010300,13.0,13.0,1.0,7.0,07928
A15809402,신월삼정그린뷰,서울특별시 양천구 신월동 1041 신월삼정그린뷰,분양,개별난방,23196.44,3,236.0,한강연립재건축조합,신나래토건,0226071764,khmais.net,아파트,서울특별시 양천구 오목로3길 17,위탁관리,계단식,20051228,0264061765,236.0,23196.44,30.0,206.0,0.0,0.0,18833.56,1147010300,15.0,15.0,1.0,8.0,07928
A15809403,신월대성유니드,서울특별시 양천구 신월동 1033 신월대성유니드,분양,개별난방,37341.56,5,283.0,(주)대성산업,형제연립조합,0226900283,khmais.net,아파트,서울특별시 양천구 신월로15길 25,위탁관리,계단식,20041216,0260937880,283.0,28589.37,22.0,247.0,14.0,0.0,22962.22,1147010300,15.0,15.0,1.0,10.0,08031
A15809502,수명산롯데캐슬,서울특별시 양천구 신월동 1036 수명산롯데캐슬,혼합,개별난방,30799.87,3,215.0,롯데건설,조합,0226010192, ,아파트,서울특별시 양천구 월정로 303,위탁관리,계단식,20080627,0226010195,215.0,22147.7,32.0,183.0,0.0,0.0,17458.9,1147010300,12.0,12.0,1.0,13.0,07900
A15809601,신월대주파크빌,서울특별시 양천구 신월동 1028 신월대주파크빌,분양,개별난방,22570.0,3,189.0,대주건설(주),대주건설,0226044494, ,아파트,서울특별시 양천구 남부순환로85길 16,위탁관리,계단식,20040731,0260934494,189.0,17147.111,105.0,84.0,0.0,0.0,13428.66,1147010300,24.0,24.0,1.0,5.0,08080
A15809603,"벽산블루밍1단지,2단지","서울특별시 양천구 신월동 1022 벽산블루밍1단지,2단지",분양,개별난방,41795.56,7,444.0,벽산건설(주),벽산건설(주),0226964581,신월벽산블루밍.apti.co.kr,아파트,서울특별시 양천구 신정로13길 50,위탁관리,계단식,20031216,0267374581,444.0,41795.56,185.0,239.0,20.0,0.0,33270.5894,1147010300,24.0,24.0,2.0,13.0,08080
A15809701,신월길훈,서울특별시 양천구 신월동 341-1 신월길훈,분양,개별난방,11529.0,5,290.0,길훈건설,길훈건설,0225983025, ,아파트,서울특별시 양천구 지양로 101,자치관리,계단식,19871107,0226983025,290.0,13550.0,290.0,0.0,0.0,0.0,13639.05,1147010300,5.0,5.0,0.0,0.0,08035
A15809702,신월신안파크,서울특별시 양천구 신월동 350-2 신월신안파크,분양,개별난방,37201.52,11,485.0,신안건설산업(주),신안건설산업(주),0226916635,서울 양천구 지양로 15길20,아파트,서울특별시 양천구 지양로15길 20,자치관리,계단식,19871231,0226046645,485.0,36343.8,335.0,150.0,0.0,0.0,27939.6,1147010300,5.0,5.0,0.0,0.0,08035
A15878601,금하뜨라네,서울특별시 양천구 신월동 142-14 금하뜨라네,분양,개별난방,16335.772,6,155.0,금하건설,금하건설,07077796299,hja9423@naver.com,아파트,서울특별시 양천구 가로공원로56길 10,위탁관리,계단식,20161206,0226016999,155.0,16231.622,0.0,155.0,0.0,0.0,13128.5,1147010300,7.0,7.0,1.0,12.0,07913
A15882201,신월수명산SK-VIEW,서울특별시 양천구 신월동 1053 신월수명산SK-VIEW,분양,개별난방,34530.1,3,171.0,sk건설(주),랜드미(주),0226947355, ,아파트,서울특별시 양천구 월정로 306,위탁관리,계단식,20090325,0226947356,171.0,23858.6,0.0,44.0,116.0,11.0,19722.76,1147010300,12.0,12.0,1.0,6.0,07901
A15883101,신월성원,서울특별시 양천구 신월동 222-7 신월성원,분양,개별난방,22424.39,1,170.0,성원건설,성원건설,0226996806, ,아파트,서울특별시 양천구 곰달래로2길 16,위탁관리,복도식,19961220,0226996806,170.0,17245.84,75.0,95.0,0.0,0.0,12114.51,1147010300,17.0,17.0,0.0,4.0,07924
A15883201,양천벽산블루밍,서울특별시 양천구 신월동 1026 양천벽산블루밍,분양,개별난방,60660.0,6,485.0,벽산건설(주),신웕대경외 연합재건축주택조합,0226033149, ,아파트,서울특별시 양천구 월정로9길 17,위탁관리,계단식,20060915,0226902948,485.0,45871.99,168.0,317.0,0.0,0.0,36578.63,1147010300,14.0,14.0,1.0,18.0,07929
A15883202,양천롯데캐슬,서울특별시 양천구 신월동 1057 양천롯데캐슬,혼합,개별난방,48822.0,5,317.0,롯데건설,롯데건설,0226992285, ,아파트,서울특별시 양천구 오목로5길 19,위탁관리,계단식,20101014,0226992286,317.0,31587.0,82.0,235.0,0.0,0.0,23437.81,1147010300,15.0,15.0,2.0,11.0,07930
A15883401,신정뉴타운두산위브,서울특별시 양천구 신월동 1055 신정뉴타운두산위브,혼합,개별난방,55831.22,6,357.0,두산건설,재개발건축조합,0226031101, ,아파트,서울특별시 양천구 신월로20길 7,위탁관리,혼합식,20121126,0226915010,357.0,34364.71,82.0,242.0,33.0,0.0,26398.2,1147010300,20.0,20.0,2.0,10.0,08063
A15883402,신정뉴타운롯데캐슬,서울특별시 양천구 신월동 612 신정뉴타운롯데캐슬,혼합,개별난방,136790.22,11,930.0,롯데건설(주),신월.신정뉴타운1구역4지구재개발,0226900941,sjlotte.aptner.com,아파트,서울특별시 양천구 중앙로29길 61,위탁관리,혼합식,20140207,0226900946,930.0,93584.58,359.0,476.0,95.0,0.0,69536.58,1147010300,20.0,20.0,2.0,22.0,08061
A15883702,신월서울가든,서울특별시 양천구 신월동 475 신월서울가든,분양,개별난방,24595.2,3,200.0,삼익건설,삼익건설,0226931693,없음,아파트,서울특별시 양천구 중앙로53길 5,위탁관리,복도식,19850529,0226931696,200.0,24595.2,0.0,40.0,160.0,0.0,18792,1147010300,10.0,10.0,0.0,3.0,07933
A15883803,신월대림,서울특별시 양천구 신월동 491-1 신월대림,분양,개별난방,28844.0,2,215.0,(주)삼호,(주)삼호,0226902501, ,아파트,서울특별시 양천구 오목로13길 7,위탁관리,계단식,20011026,0226902508,215.0,22482.54,73.0,110.0,32.0,0.0,17366.79,1147010300,16.0,16.0,2.0,6.0,07936
A15884202,신월신안약수,서울특별시 양천구 신월동 591-1 신월신안약수,분양,개별난방,43192.0,5,440.0,신안건설산업(주),신안건설,0226998938,www.apt591.com,아파트,서울특별시 양천구 중앙로29길 55,위탁관리,복도식,19851207,0226019336,440.0,42392.0,0.0,300.0,140.0,0.0,34843,1147010300,10.0,10.0,0.0,9.0,08070
A15884703,신월시영아파트,서울특별시 양천구 신월동 987-1 신월시영아파트,분양,지역난방,161113.69,20,2256.0,서울도시개발공사,서울도시개발공사,0226062118,없음,아파트,서울특별시 양천구 신월로 99,위탁관리,복도식,19880430,0226977730,2256.0,155871.6,2256.0,0.0,0.0,0.0,113034.6,1147010300,12.0,12.0,0.0,20.0,08042
A10021770,염창현대2차아파트,서울특별시 강서구 염창동 249-11 염창현대2차아파트,분양,개별난방,11639.0,1,106.0,현대산업개발(주),지하철 공사 직장주택조합 외 2개 조합,0236655794, ,아파트,서울특별시 강서구 양천로73길 6,자치관리,혼합식,19931223, ,106.0,11583.0,20.0,86.0,0.0,0.0,8321.14,1150010100,1.0,14.0,0.0,4.0,
A10021935,염창삼성한아름아파트,서울특별시 강서구 염창동 264-27 염창삼성한아름아파트,분양,개별난방,17677.0,1,140.0,삼성건설,경찰아파트,0236646844, ,아파트,서울특별시 강서구 양천로 686-5,자치관리,혼합식,19930712,0236642800,140.0,13726.98,0.0,140.0,0.0,0.0,11885.56,1150010100,15.0,15.0,1.0,5.0,
A10022042,염창대림아파트,서울특별시 강서구 염창동 262-2 염창대림아파트,분양,개별난방,11144.0,2,122.0,고려개발주식회사,고려개발주식회사,0236640666, ,아파트,서울특별시 강서구 공항대로75길 42,위탁관리,혼합식,19991026, ,122.0,11143.129,51.0,47.0,24.0,0.0,9285.03,1150010100,1.0,13.0,2.0,4.0,
